Feature,Mean_Explain_Weight,Std_Explain_Weight,Mean_Mask_Step_1,Mean_Mask_Step_2,Mean_Mask_Step_3,Mean_Mask_Step_4,Rank
binary__Has_EX99,0.06189735859597829,0.05328636277394078,0.012344255861878449,0.00523920515410317,0.20552248679107904,0.0008964758541109264,1
binary__Has_Item_5_02,0.049035539510579415,0.0743189299398916,0.028169496827803623,0.006935053615165998,0.0022921307159539705,0.12223331945093517,2
market__Relative_Volume_20D,0.048976553757513204,0.07768427735957778,0.012930383379520767,0.006892567166145178,0.0012570140991101653,0.14360381563039062,3
sentiment__Sentiment_Momentum_3,0.04296433128324046,0.06895009121356636,0.008329523665858792,0.013255899116978971,0.035788773653341474,0.12485085083846151,4
market__Volatility_14D,0.04164834147138668,0.04746152961092235,0.05903753747616765,0.015297349978215361,0.06746205595216172,0.005230216757179453,5
ticker__Ticker_GOOGL,0.04121618964389339,0.03880393051895529,0.031345478913163576,0.008997229417218477,0.0925516498570617,0.028954572173601124,6
market__Stock_vs_QQQ_5D,0.03986229794975287,0.04697817029085798,0.07046901718695153,0.013726496821863502,0.025331632189800776,0.01091792125057859,7
ticker__Ticker_MSFT,0.03679418664639911,0.03214637704486433,0.020627030014531138,0.08984260401404334,0.0466647725422477,0.03404999678129501,8
sentiment__Mean_Net_Sentiment,0.03284909630530764,0.04305338292337038,0.03365900840283477,0.05663208159183761,0.0021871675779655455,0.03188333961700734,9
ticker__Ticker_NFLX,0.03281536756270076,0.0944240354631266,0.020341645737691857,0.00903072813413858,0.0055060683901571724,0.06669063826960225,10
binary__Has_Item_5_07,0.027630260037803757,0.0441952540210966,0.02552655774804818,0.028726083830581325,0.03968286754360843,0.007161970551123886,11
ticker__Ticker_TSLA,0.026780967165234735,0.034441525947876195,0.03955518533561749,0.013783018558499931,0.03207755487110612,0.014698502536423174,12
ticker__Ticker_ADBE,0.026328220151312,0.029479180096665152,0.04451920014277606,0.02295711805317506,0.03450568038388068,0.005215369509432304,13
binary__Has_Item_2_01,0.02543899558076618,0.023180860431072325,0.0215074255771325,0.03858972583998366,0.006573626150454332,0.0856830931173905,14
market__QQQ_Log_Return_1D,0.025172641176740528,0.024970961486954373,0.02510343242320582,0.02163560791775974,0.05097743439336437,0.001238331755154412,15
binary__Has_Item_7_01,0.024935905882258556,0.024165527072152214,0.02318838116922979,0.0353715097319834,0.015227243160832305,0.047801964277403804,16
market__RSI_14,0.02297674175606484,0.02761422401618697,0.04236729609559776,0.01136269739362643,0.02753625309515848,0.0007242732635159672,17
ticker__Ticker_AAPL,0.021591097903891097,0.026810562078935552,0.015665279880557555,0.06212997890935002,0.020205500406960324,0.008699401532917013,18
ticker__Ticker_AVGO,0.020625946363763435,0.023971717652735685,0.025806127040797176,0.03482358595759321,0.01999665087410344,0.006305339966274914,19
market__QQQ_Volatility_14D,0.02055015161818467,0.0220981182785239,0.007841644888764803,0.04767021970222629,0.03696252836361215,0.00019711205011565023,20
binary__Has_Item_8_01,0.020528871294418587,0.02375162317105417,0.02860224072495699,0.05234726279041542,0.002413327012496106,0.013260518127656095,21
binary__Has_Item_1_01,0.020184980259270742,0.023433910372426845,0.03636166730509908,0.004464313873309213,0.008976013349844983,0.02747578205938995,22
market__Daily_Range,0.01988206169851445,0.03027569216793835,0.03763215131071827,0.033928089197729605,0.007495880393466227,0.004513463854821636,23
binary__Has_Event_Earnings,0.019421406981060985,0.02894106213055759,0.03718069090185976,0.01465260440304169,0.008783516764041202,0.010316561854105762,24
binary__Has_Event_Guidance,0.018942789682553144,0.029248382931093067,0.04665307475968014,0.005916320918144125,0.003688457362014875,0.003733372998585065,25
ticker__Ticker_INTC,0.018114528696486002,0.018298373557649288,0.026951790711861507,0.012034706682846683,0.019012037416324838,0.018275461727730893,26
binary__Has_Event_Buyback,0.01804856589335257,0.017958367289365413,0.010250826345537253,0.06349295305447483,0.004002247896673557,0.014821510377749711,27
market__Stock_vs_QQQ_3D,0.01673813506793726,0.025660929649063566,0.01779152061789528,0.013228305542497765,0.023716391272640837,0.0041691626614080565,28
market__Stock_vs_QQQ_1D,0.016467875435497808,0.01857377766382023,0.028059823877181492,0.0230953957326217,0.012128091552321725,0.0013499024912911968,29
market__QQQ_Log_Return_5D,0.016442133744961306,0.028868591073369976,0.014957795490374792,0.035086784037712974,0.010728172756400384,0.00979091734211579,30
binary__Has_Item_1_02,0.015219956617299479,0.019207643261160173,0.013262994445540244,0.059581741780963156,0.00295643833172877,0.0016132687999813173,31
ticker__Ticker_NVDA,0.015189529896204194,0.020228513582306373,0.017711595116452372,0.0357654823071545,0.004878216104723028,0.003178192496272039,32
market__Price_to_SMA20,0.014279153094094131,0.023979822832054246,0.010928660008038237,0.027658028351897183,0.005337292343492313,0.013715112519829785,33
ticker__Ticker_AMD,0.013499589664087024,0.015330302148584486,0.012958336500420185,0.005441786195923179,0.021215078372104193,0.00920382206006182,34
binary__Has_Item_5_03,0.013383757886230255,0.020727530225091204,0.028060175858347344,0.010350357290231106,0.003774171112721748,0.0110820512223794,35
binary__Has_Item_2_02,0.01270377283760369,0.013571649837652482,0.00846354627258104,0.008162067364614573,0.025767929558311992,0.011088081388851815,36
binary__Has_Item_2_03,0.010670040866308718,0.012739876075526815,0.012544168543139623,0.004819699518870598,0.01872146759887108,0.012670703379626502,37
binary__Has_Sentiment_History,0.010583166874590311,0.010733338372855325,0.0034533010179809654,0.01738963668447888,0.023358216959737686,0.006869006446252639,38
ticker__Ticker_AMZN,0.00938719414539271,0.013692127043604082,0.009557133035791856,0.002373559480282403,0.005470103232902637,0.01676077690549741,39
ticker__Ticker_QCOM,0.008964408153332295,0.012297150500105727,0.01238103292836548,0.008993724120291365,0.012399982708241343,0.0,40
ticker__Ticker_META,0.008630232968520491,0.015144206323410169,0.005272566069204634,0.0016106116543666688,0.004026534192911085,0.027420299687308285,41
market__Intraday_Return,0.006841211733617759,0.01935594477690653,0.009281878440543342,0.0013509381985316465,0.0009539300125568618,0.021844420494797026,42
market__QQQ_Log_Return_3D,0.005786446145894467,0.010626413521734077,0.0033490876685180982,0.015356832720901646,0.0018874008983402746,0.009811124939587646,43
